"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EA19","LTINT","TOT","PC_PA","Q","2012-Q3",2.891767,
"EA19","LTINT","TOT","PC_PA","Q","2012-Q4",2.217067,
"EA19","LTINT","TOT","PC_PA","Q","2013-Q1",2.7596,
"EA19","LTINT","TOT","PC_PA","Q","2013-Q2",2.8705,
"EA19","LTINT","TOT","PC_PA","Q","2013-Q3",3.2016,
"EA19","LTINT","TOT","PC_PA","Q","2013-Q4",3.215667,
"EA19","LTINT","TOT","PC_PA","Q","2014-Q1",3.062533,
"EA19","LTINT","TOT","PC_PA","Q","2014-Q2",2.480333,
"EA19","LTINT","TOT","PC_PA","Q","2014-Q3",1.998867,
"EA19","LTINT","TOT","PC_PA","Q","2014-Q4",1.584933,
"EA19","LTINT","TOT","PC_PA","Q","2015-Q1",1.143467,
"EA19","LTINT","TOT","PC_PA","Q","2015-Q2",1.282967,
"EA19","LTINT","TOT","PC_PA","Q","2015-Q3",1.467267,
"EA19","LTINT","TOT","PC_PA","Q","2015-Q4",1.183233,
"EA19","LTINT","TOT","PC_PA","Q","2016-Q1",1.027733,
"EA19","LTINT","TOT","PC_PA","Q","2016-Q2",0.9384667,
"EA19","LTINT","TOT","PC_PA","Q","2016-Q3",0.6561,
"EA19","LTINT","TOT","PC_PA","Q","2016-Q4",1.095367,
"EA19","LTINT","TOT","PC_PA","Q","2017-Q1",1.400433,
"EA19","LTINT","TOT","PC_PA","Q","2017-Q2",1.168,
"EA19","LTINT","TOT","PC_PA","Q","2017-Q3",1.121933,
"EA19","LTINT","TOT","PC_PA","Q","2017-Q4",0.9914,
"EA19","LTINT","TOT","PC_PA","Q","2018-Q1",1.1568,
"EA19","LTINT","TOT","PC_PA","Q","2018-Q2",1.216333,
"EA19","LTINT","TOT","PC_PA","Q","2018-Q3",1.294667,
"EA19","LTINT","TOT","PC_PA","Q","2018-Q4",1.391133,
"EA19","LTINT","TOT","PC_PA","Q","2019-Q1",1.1043,
"EA19","LTINT","TOT","PC_PA","Q","2019-Q2",0.7987334,
"EA19","LTINT","TOT","PC_PA","Q","2019-Q3",0.168,
"EA19","LTINT","TOT","PC_PA","Q","2019-Q4",0.2667667,
"EA19","LTINT","TOT","PC_PA","Q","2020-Q1",0.2726,
"EA19","LTINT","TOT","PC_PA","Q","2020-Q2",0.4610667,
"EA19","LTINT","TOT","PC_PA","Q","2020-Q3",0.1680667,
"EA19","LTINT","TOT","PC_PA","Q","2020-Q4",-0.04876667,
"EA19","LTINT","TOT","PC_PA","M","1970-01",7.7526,
"EA19","LTINT","TOT","PC_PA","M","1970-02",7.9037,
"EA19","LTINT","TOT","PC_PA","M","1970-03",8.1123,
"EA19","LTINT","TOT","PC_PA","M","1970-04",8.0727,
"EA19","LTINT","TOT","PC_PA","M","1970-05",8.2432,
"EA19","LTINT","TOT","PC_PA","M","1970-06",8.4474,
"EA19","LTINT","TOT","PC_PA","M","1970-07",8.3504,
"EA19","LTINT","TOT","PC_PA","M","1970-08",8.3939,
"EA19","LTINT","TOT","PC_PA","M","1970-09",8.41,
"EA19","LTINT","TOT","PC_PA","M","1970-10",8.4266,
"EA19","LTINT","TOT","PC_PA","M","1970-11",8.3732,
"EA19","LTINT","TOT","PC_PA","M","1970-12",8.223,
"EA19","LTINT","TOT","PC_PA","M","1971-01",7.906,
"EA19","LTINT","TOT","PC_PA","M","1971-02",7.8307,
"EA19","LTINT","TOT","PC_PA","M","1971-03",7.8452,
"EA19","LTINT","TOT","PC_PA","M","1971-04",7.8564,
"EA19","LTINT","TOT","PC_PA","M","1971-05",7.8969,
"EA19","LTINT","TOT","PC_PA","M","1971-06",8.039,
"EA19","LTINT","TOT","PC_PA","M","1971-07",8.0691,
"EA19","LTINT","TOT","PC_PA","M","1971-08",8.0168,
"EA19","LTINT","TOT","PC_PA","M","1971-09",7.995,
"EA19","LTINT","TOT","PC_PA","M","1971-10",7.9028,
"EA19","LTINT","TOT","PC_PA","M","1971-11",7.8459,
"EA19","LTINT","TOT","PC_PA","M","1971-12",7.7894,
"EA19","LTINT","TOT","PC_PA","M","1972-01",7.6783,
"EA19","LTINT","TOT","PC_PA","M","1972-02",7.558,
"EA19","LTINT","TOT","PC_PA","M","1972-03",7.5266,
"EA19","LTINT","TOT","PC_PA","M","1972-04",7.5822,
"EA19","LTINT","TOT","PC_PA","M","1972-05",7.5091,
"EA19","LTINT","TOT","PC_PA","M","1972-06",7.5579,
"EA19","LTINT","TOT","PC_PA","M","1972-07",7.5823,
"EA19","LTINT","TOT","PC_PA","M","1972-08",7.5773,
"EA19","LTINT","TOT","PC_PA","M","1972-09",7.5887,
"EA19","LTINT","TOT","PC_PA","M","1972-10",7.6969,
"EA19","LTINT","TOT","PC_PA","M","1972-11",7.8108,
"EA19","LTINT","TOT","PC_PA","M","1972-12",7.9364,
"EA19","LTINT","TOT","PC_PA","M","1973-01",8.0049,
"EA19","LTINT","TOT","PC_PA","M","1973-02",7.9358,
"EA19","LTINT","TOT","PC_PA","M","1973-03",7.9869,
"EA19","LTINT","TOT","PC_PA","M","1973-04",8.0678,
"EA19","LTINT","TOT","PC_PA","M","1973-05",8.3608,
"EA19","LTINT","TOT","PC_PA","M","1973-06",8.487,
"EA19","LTINT","TOT","PC_PA","M","1973-07",8.5397,
"EA19","LTINT","TOT","PC_PA","M","1973-08",8.5913,
"EA19","LTINT","TOT","PC_PA","M","1973-09",8.6748,
"EA19","LTINT","TOT","PC_PA","M","1973-10",8.6125,
"EA19","LTINT","TOT","PC_PA","M","1973-11",8.6814,
"EA19","LTINT","TOT","PC_PA","M","1973-12",8.8539,
"EA19","LTINT","TOT","PC_PA","M","1974-01",9.0286,
"EA19","LTINT","TOT","PC_PA","M","1974-02",9.399,
"EA19","LTINT","TOT","PC_PA","M","1974-03",9.5933,
"EA19","LTINT","TOT","PC_PA","M","1974-04",9.7112,
"EA19","LTINT","TOT","PC_PA","M","1974-05",10.0002,
"EA19","LTINT","TOT","PC_PA","M","1974-06",10.482,
"EA19","LTINT","TOT","PC_PA","M","1974-07",10.6275,
"EA19","LTINT","TOT","PC_PA","M","1974-08",10.7212,
"EA19","LTINT","TOT","PC_PA","M","1974-09",10.745,
"EA19","LTINT","TOT","PC_PA","M","1974-10",10.7186,
"EA19","LTINT","TOT","PC_PA","M","1974-11",10.4901,
"EA19","LTINT","TOT","PC_PA","M","1974-12",10.5528,
"EA19","LTINT","TOT","PC_PA","M","1975-01",10.0865,
"EA19","LTINT","TOT","PC_PA","M","1975-02",9.8808,
"EA19","LTINT","TOT","PC_PA","M","1975-03",9.7282,
"EA19","LTINT","TOT","PC_PA","M","1975-04",9.735,
"EA19","LTINT","TOT","PC_PA","M","1975-05",9.5184,
"EA19","LTINT","TOT","PC_PA","M","1975-06",9.4415,
"EA19","LTINT","TOT","PC_PA","M","1975-07",9.3352,
"EA19","LTINT","TOT","PC_PA","M","1975-08",9.432,
"EA19","LTINT","TOT","PC_PA","M","1975-09",9.558,
"EA19","LTINT","TOT","PC_PA","M","1975-10",9.3803,
"EA19","LTINT","TOT","PC_PA","M","1975-11",9.2408,
"EA19","LTINT","TOT","PC_PA","M","1975-12",9.241,
"EA19","LTINT","TOT","PC_PA","M","1976-01",9.3627,
"EA19","LTINT","TOT","PC_PA","M","1976-02",9.3867,
"EA19","LTINT","TOT","PC_PA","M","1976-03",9.5429,
"EA19","LTINT","TOT","PC_PA","M","1976-04",9.841,
"EA19","LTINT","TOT","PC_PA","M","1976-05",10.0866,
"EA19","LTINT","TOT","PC_PA","M","1976-06",10.3845,
"EA19","LTINT","TOT","PC_PA","M","1976-07",10.1639,
"EA19","LTINT","TOT","PC_PA","M","1976-08",10.4178,
"EA19","LTINT","TOT","PC_PA","M","1976-09",10.3951,
"EA19","LTINT","TOT","PC_PA","M","1976-10",10.5423,
"EA19","LTINT","TOT","PC_PA","M","1976-11",10.377,
"EA19","LTINT","TOT","PC_PA","M","1976-12",10.3871,
"EA19","LTINT","TOT","PC_PA","M","1977-01",10.3235,
"EA19","LTINT","TOT","PC_PA","M","1977-02",10.3427,
"EA19","LTINT","TOT","PC_PA","M","1977-03",10.2666,
"EA19","LTINT","TOT","PC_PA","M","1977-04",10.2781,
"EA19","LTINT","TOT","PC_PA","M","1977-05",10.1676,
"EA19","LTINT","TOT","PC_PA","M","1977-06",10.2235,
"EA19","LTINT","TOT","PC_PA","M","1977-07",10.1503,
"EA19","LTINT","TOT","PC_PA","M","1977-08",10.085,
"EA19","LTINT","TOT","PC_PA","M","1977-09",10.0194,
"EA19","LTINT","TOT","PC_PA","M","1977-10",10.0354,
"EA19","LTINT","TOT","PC_PA","M","1977-11",9.9699,
"EA19","LTINT","TOT","PC_PA","M","1977-12",9.9375,
"EA19","LTINT","TOT","PC_PA","M","1978-01",9.7574,
"EA19","LTINT","TOT","PC_PA","M","1978-02",9.7459,
"EA19","LTINT","TOT","PC_PA","M","1978-03",9.6471,
"EA19","LTINT","TOT","PC_PA","M","1978-04",9.5186,
"EA19","LTINT","TOT","PC_PA","M","1978-05",9.6363,
"EA19","LTINT","TOT","PC_PA","M","1978-06",9.5711,
"EA19","LTINT","TOT","PC_PA","M","1978-07",9.5751,
"EA19","LTINT","TOT","PC_PA","M","1978-08",9.526,
"EA19","LTINT","TOT","PC_PA","M","1978-09",9.629,
"EA19","LTINT","TOT","PC_PA","M","1978-10",9.8057,
"EA19","LTINT","TOT","PC_PA","M","1978-11",9.8495,
"EA19","LTINT","TOT","PC_PA","M","1978-12",9.6583,
"EA19","LTINT","TOT","PC_PA","M","1979-01",9.6236,
"EA19","LTINT","TOT","PC_PA","M","1979-02",9.7419,
"EA19","LTINT","TOT","PC_PA","M","1979-03",9.8235,
"EA19","LTINT","TOT","PC_PA","M","1979-04",9.9274,
"EA19","LTINT","TOT","PC_PA","M","1979-05",10.201,
"EA19","LTINT","TOT","PC_PA","M","1979-06",10.3992,
"EA19","LTINT","TOT","PC_PA","M","1979-07",10.5292,
"EA19","LTINT","TOT","PC_PA","M","1979-08",10.5991,
"EA19","LTINT","TOT","PC_PA","M","1979-09",10.6704,
"EA19","LTINT","TOT","PC_PA","M","1979-10",10.8468,
"EA19","LTINT","TOT","PC_PA","M","1979-11",11.1374,
"EA19","LTINT","TOT","PC_PA","M","1979-12",11.42,
"EA19","LTINT","TOT","PC_PA","M","1980-01",11.5023,
"EA19","LTINT","TOT","PC_PA","M","1980-02",12.0853,
"EA19","LTINT","TOT","PC_PA","M","1980-03",12.685,
"EA19","LTINT","TOT","PC_PA","M","1980-04",12.5724,
"EA19","LTINT","TOT","PC_PA","M","1980-05",12.2638,
"EA19","LTINT","TOT","PC_PA","M","1980-06",12.1057,
"EA19","LTINT","TOT","PC_PA","M","1980-07",12.1237,
"EA19","LTINT","TOT","PC_PA","M","1980-08",12.164,
"EA19","LTINT","TOT","PC_PA","M","1980-09",12.4537,
"EA19","LTINT","TOT","PC_PA","M","1980-10",12.7621,
"EA19","LTINT","TOT","PC_PA","M","1980-11",12.9068,
"EA19","LTINT","TOT","PC_PA","M","1980-12",12.841,
"EA19","LTINT","TOT","PC_PA","M","1981-01",12.9312,
"EA19","LTINT","TOT","PC_PA","M","1981-02",13.4494,
"EA19","LTINT","TOT","PC_PA","M","1981-03",13.7055,
"EA19","LTINT","TOT","PC_PA","M","1981-04",13.9322,
"EA19","LTINT","TOT","PC_PA","M","1981-05",14.7366,
"EA19","LTINT","TOT","PC_PA","M","1981-06",14.8977,
"EA19","LTINT","TOT","PC_PA","M","1981-07",15.0344,
"EA19","LTINT","TOT","PC_PA","M","1981-08",15.2041,
"EA19","LTINT","TOT","PC_PA","M","1981-09",15.4353,
"EA19","LTINT","TOT","PC_PA","M","1981-10",15.2036,
"EA19","LTINT","TOT","PC_PA","M","1981-11",15.1985,
"EA19","LTINT","TOT","PC_PA","M","1981-12",14.9096,
"EA19","LTINT","TOT","PC_PA","M","1982-01",14.8468,
"EA19","LTINT","TOT","PC_PA","M","1982-02",14.8963,
"EA19","LTINT","TOT","PC_PA","M","1982-03",14.6102,
"EA19","LTINT","TOT","PC_PA","M","1982-04",14.4708,
"EA19","LTINT","TOT","PC_PA","M","1982-05",14.4345,
"EA19","LTINT","TOT","PC_PA","M","1982-06",14.6425,
"EA19","LTINT","TOT","PC_PA","M","1982-07",14.5892,
"EA19","LTINT","TOT","PC_PA","M","1982-08",14.2299,
"EA19","LTINT","TOT","PC_PA","M","1982-09",13.9851,
"EA19","LTINT","TOT","PC_PA","M","1982-10",13.8124,
"EA19","LTINT","TOT","PC_PA","M","1982-11",13.8141,
"EA19","LTINT","TOT","PC_PA","M","1982-12",13.4026,
"EA19","LTINT","TOT","PC_PA","M","1983-01",13.1128,
"EA19","LTINT","TOT","PC_PA","M","1983-02",13.0497,
"EA19","LTINT","TOT","PC_PA","M","1983-03",12.8272,
"EA19","LTINT","TOT","PC_PA","M","1983-04",12.7883,
"EA19","LTINT","TOT","PC_PA","M","1983-05",12.935,
"EA19","LTINT","TOT","PC_PA","M","1983-06",13.0909,
"EA19","LTINT","TOT","PC_PA","M","1983-07",13.045,
"EA19","LTINT","TOT","PC_PA","M","1983-08",13.146,
"EA19","LTINT","TOT","PC_PA","M","1983-09",13.2007,
"EA19","LTINT","TOT","PC_PA","M","1983-10",13.1173,
"EA19","LTINT","TOT","PC_PA","M","1983-11",13.1762,
"EA19","LTINT","TOT","PC_PA","M","1983-12",12.9664,
"EA19","LTINT","TOT","PC_PA","M","1984-01",12.7903,
"EA19","LTINT","TOT","PC_PA","M","1984-02",12.5778,
"EA19","LTINT","TOT","PC_PA","M","1984-03",12.455,
"EA19","LTINT","TOT","PC_PA","M","1984-04",12.4637,
"EA19","LTINT","TOT","PC_PA","M","1984-05",12.5921,
"EA19","LTINT","TOT","PC_PA","M","1984-06",12.4619,
"EA19","LTINT","TOT","PC_PA","M","1984-07",12.3281,
"EA19","LTINT","TOT","PC_PA","M","1984-08",12.2078,
"EA19","LTINT","TOT","PC_PA","M","1984-09",12.0916,
"EA19","LTINT","TOT","PC_PA","M","1984-10",11.6297,
"EA19","LTINT","TOT","PC_PA","M","1984-11",11.4203,
"EA19","LTINT","TOT","PC_PA","M","1984-12",11.2049,
"EA19","LTINT","TOT","PC_PA","M","1985-01",10.855,
"EA19","LTINT","TOT","PC_PA","M","1985-02",10.9617,
"EA19","LTINT","TOT","PC_PA","M","1985-03",11.0255,
"EA19","LTINT","TOT","PC_PA","M","1985-04",10.8583,
"EA19","LTINT","TOT","PC_PA","M","1985-05",10.8509,
"EA19","LTINT","TOT","PC_PA","M","1985-06",10.8231,
"EA19","LTINT","TOT","PC_PA","M","1985-07",10.7913,
"EA19","LTINT","TOT","PC_PA","M","1985-08",10.678,
"EA19","LTINT","TOT","PC_PA","M","1985-09",10.5376,
"EA19","LTINT","TOT","PC_PA","M","1985-10",10.4002,
"EA19","LTINT","TOT","PC_PA","M","1985-11",10.2661,
"EA19","LTINT","TOT","PC_PA","M","1985-12",10.2047,
"EA19","LTINT","TOT","PC_PA","M","1986-01",9.9611,
"EA19","LTINT","TOT","PC_PA","M","1986-02",9.9428,
"EA19","LTINT","TOT","PC_PA","M","1986-03",9.3951,
"EA19","LTINT","TOT","PC_PA","M","1986-04",8.7663,
"EA19","LTINT","TOT","PC_PA","M","1986-05",8.4784,
"EA19","LTINT","TOT","PC_PA","M","1986-06",8.5498,
"EA19","LTINT","TOT","PC_PA","M","1986-07",8.5312,
"EA19","LTINT","TOT","PC_PA","M","1986-08",8.3521,
"EA19","LTINT","TOT","PC_PA","M","1986-09",8.3279,
"EA19","LTINT","TOT","PC_PA","M","1986-10",8.4165,
"EA19","LTINT","TOT","PC_PA","M","1986-11",8.535,
"EA19","LTINT","TOT","PC_PA","M","1986-12",8.4674,
"EA19","LTINT","TOT","PC_PA","M","1987-01",8.4529,
"EA19","LTINT","TOT","PC_PA","M","1987-02",8.5029,
"EA19","LTINT","TOT","PC_PA","M","1987-03",8.4579,
"EA19","LTINT","TOT","PC_PA","M","1987-04",8.4889,
"EA19","LTINT","TOT","PC_PA","M","1987-05",8.6779,
"EA19","LTINT","TOT","PC_PA","M","1987-06",8.9002,
"EA19","LTINT","TOT","PC_PA","M","1987-07",9.1785,
"EA19","LTINT","TOT","PC_PA","M","1987-08",9.5074,
"EA19","LTINT","TOT","PC_PA","M","1987-09",9.7306,
"EA19","LTINT","TOT","PC_PA","M","1987-10",9.995,
"EA19","LTINT","TOT","PC_PA","M","1987-11",9.4947,
"EA19","LTINT","TOT","PC_PA","M","1987-12",9.3506,
"EA19","LTINT","TOT","PC_PA","M","1988-01",9.2041,
"EA19","LTINT","TOT","PC_PA","M","1988-02",8.9186,
"EA19","LTINT","TOT","PC_PA","M","1988-03",8.8357,
"EA19","LTINT","TOT","PC_PA","M","1988-04",8.823,
"EA19","LTINT","TOT","PC_PA","M","1988-05",8.9674,
"EA19","LTINT","TOT","PC_PA","M","1988-06",8.8584,
"EA19","LTINT","TOT","PC_PA","M","1988-07",8.9715,
"EA19","LTINT","TOT","PC_PA","M","1988-08",9.087,
"EA19","LTINT","TOT","PC_PA","M","1988-09",9.0438,
"EA19","LTINT","TOT","PC_PA","M","1988-10",8.9262,
"EA19","LTINT","TOT","PC_PA","M","1988-11",8.93,
"EA19","LTINT","TOT","PC_PA","M","1988-12",9.0858,
"EA19","LTINT","TOT","PC_PA","M","1989-01",9.1623,
"EA19","LTINT","TOT","PC_PA","M","1989-02",9.4056,
"EA19","LTINT","TOT","PC_PA","M","1989-03",9.6448,
"EA19","LTINT","TOT","PC_PA","M","1989-04",9.596,
"EA19","LTINT","TOT","PC_PA","M","1989-05",9.6817,
"EA19","LTINT","TOT","PC_PA","M","1989-06",9.6037,
"EA19","LTINT","TOT","PC_PA","M","1989-07",9.5854,
"EA19","LTINT","TOT","PC_PA","M","1989-08",9.5375,
"EA19","LTINT","TOT","PC_PA","M","1989-09",9.6914,
"EA19","LTINT","TOT","PC_PA","M","1989-10",9.8685,
"EA19","LTINT","TOT","PC_PA","M","1989-11",10.1542,
"EA19","LTINT","TOT","PC_PA","M","1989-12",10.2373,
"EA19","LTINT","TOT","PC_PA","M","1990-01",10.4502,
"EA19","LTINT","TOT","PC_PA","M","1990-02",10.9205,
"EA19","LTINT","TOT","PC_PA","M","1990-03",11.0549,
"EA19","LTINT","TOT","PC_PA","M","1990-04",10.8743,
"EA19","LTINT","TOT","PC_PA","M","1990-05",10.7959,
"EA19","LTINT","TOT","PC_PA","M","1990-06",10.7063,
"EA19","LTINT","TOT","PC_PA","M","1990-07",10.5673,
"EA19","LTINT","TOT","PC_PA","M","1990-08",10.9569,
"EA19","LTINT","TOT","PC_PA","M","1990-09",11.1356,
"EA19","LTINT","TOT","PC_PA","M","1990-10",11.079,
"EA19","LTINT","TOT","PC_PA","M","1990-11",10.9892,
"EA19","LTINT","TOT","PC_PA","M","1990-12",10.8649,
"EA19","LTINT","TOT","PC_PA","M","1991-01",10.8449,
"EA19","LTINT","TOT","PC_PA","M","1991-02",10.4413,
"EA19","LTINT","TOT","PC_PA","M","1991-03",10.3725,
"EA19","LTINT","TOT","PC_PA","M","1991-04",10.1174,
"EA19","LTINT","TOT","PC_PA","M","1991-05",9.9855,
"EA19","LTINT","TOT","PC_PA","M","1991-06",10.0527,
"EA19","LTINT","TOT","PC_PA","M","1991-07",10.2246,
"EA19","LTINT","TOT","PC_PA","M","1991-08",10.2017,
"EA19","LTINT","TOT","PC_PA","M","1991-09",10.0021,
"EA19","LTINT","TOT","PC_PA","M","1991-10",9.8719,
"EA19","LTINT","TOT","PC_PA","M","1991-11",9.9183,
"EA19","LTINT","TOT","PC_PA","M","1991-12",9.8923,
"EA19","LTINT","TOT","PC_PA","M","1992-01",9.6114,
"EA19","LTINT","TOT","PC_PA","M","1992-02",9.547,
"EA19","LTINT","TOT","PC_PA","M","1992-03",9.5812,
"EA19","LTINT","TOT","PC_PA","M","1992-04",9.6231,
"EA19","LTINT","TOT","PC_PA","M","1992-05",9.5797,
"EA19","LTINT","TOT","PC_PA","M","1992-06",9.8254,
"EA19","LTINT","TOT","PC_PA","M","1992-07",10.0331,
"EA19","LTINT","TOT","PC_PA","M","1992-08",10.1014,
"EA19","LTINT","TOT","PC_PA","M","1992-09",10.0219,
"EA19","LTINT","TOT","PC_PA","M","1992-10",10.2245,
"EA19","LTINT","TOT","PC_PA","M","1992-11",9.8813,
"EA19","LTINT","TOT","PC_PA","M","1992-12",9.9328,
"EA19","LTINT","TOT","PC_PA","M","1993-01",9.7027,
"EA19","LTINT","TOT","PC_PA","M","1993-02",9.403,
"EA19","LTINT","TOT","PC_PA","M","1993-03",9.1458,
"EA19","LTINT","TOT","PC_PA","M","1993-04",9.1559,
"EA19","LTINT","TOT","PC_PA","M","1993-05",9.0423,
"EA19","LTINT","TOT","PC_PA","M","1993-06",8.7796,
"EA19","LTINT","TOT","PC_PA","M","1993-07",8.4018,
"EA19","LTINT","TOT","PC_PA","M","1993-08",7.9197,
"EA19","LTINT","TOT","PC_PA","M","1993-09",7.612,
"EA19","LTINT","TOT","PC_PA","M","1993-10",7.3615,
"EA19","LTINT","TOT","PC_PA","M","1993-11",7.3806,
"EA19","LTINT","TOT","PC_PA","M","1993-12",7.1853,
"EA19","LTINT","TOT","PC_PA","M","1994-01",6.69,
"EA19","LTINT","TOT","PC_PA","M","1994-02",6.88,
"EA19","LTINT","TOT","PC_PA","M","1994-03",7.35,
"EA19","LTINT","TOT","PC_PA","M","1994-04",7.46,
"EA19","LTINT","TOT","PC_PA","M","1994-05",7.75,
"EA19","LTINT","TOT","PC_PA","M","1994-06",8.37,
"EA19","LTINT","TOT","PC_PA","M","1994-07",8.39,
"EA19","LTINT","TOT","PC_PA","M","1994-08",8.68,
"EA19","LTINT","TOT","PC_PA","M","1994-09",9.12,
"EA19","LTINT","TOT","PC_PA","M","1994-10",9.16,
"EA19","LTINT","TOT","PC_PA","M","1994-11",9.12,
"EA19","LTINT","TOT","PC_PA","M","1994-12",9.14,
"EA19","LTINT","TOT","PC_PA","M","1995-01",9.34,
"EA19","LTINT","TOT","PC_PA","M","1995-02",9.19,
"EA19","LTINT","TOT","PC_PA","M","1995-03",9.43,
"EA19","LTINT","TOT","PC_PA","M","1995-04",9.26,
"EA19","LTINT","TOT","PC_PA","M","1995-05",8.78,
"EA19","LTINT","TOT","PC_PA","M","1995-06",8.75,
"EA19","LTINT","TOT","PC_PA","M","1995-07",8.71,
"EA19","LTINT","TOT","PC_PA","M","1995-08",8.47,
"EA19","LTINT","TOT","PC_PA","M","1995-09",8.36,
"EA19","LTINT","TOT","PC_PA","M","1995-10",8.48,
"EA19","LTINT","TOT","PC_PA","M","1995-11",8.16,
"EA19","LTINT","TOT","PC_PA","M","1995-12",7.82,
"EA19","LTINT","TOT","PC_PA","M","1996-01",7.44,
"EA19","LTINT","TOT","PC_PA","M","1996-02",7.66,
"EA19","LTINT","TOT","PC_PA","M","1996-03",7.83,
"EA19","LTINT","TOT","PC_PA","M","1996-04",7.62,
"EA19","LTINT","TOT","PC_PA","M","1996-05",7.48,
"EA19","LTINT","TOT","PC_PA","M","1996-06",7.51,
"EA19","LTINT","TOT","PC_PA","M","1996-07",7.39,
"EA19","LTINT","TOT","PC_PA","M","1996-08",7.31,
"EA19","LTINT","TOT","PC_PA","M","1996-09",7.13,
"EA19","LTINT","TOT","PC_PA","M","1996-10",6.68,
"EA19","LTINT","TOT","PC_PA","M","1996-11",6.43,
"EA19","LTINT","TOT","PC_PA","M","1996-12",6.31,
"EA19","LTINT","TOT","PC_PA","M","1997-01",6.23,
"EA19","LTINT","TOT","PC_PA","M","1997-02",6.06,
"EA19","LTINT","TOT","PC_PA","M","1997-03",6.32,
"EA19","LTINT","TOT","PC_PA","M","1997-04",6.39,
"EA19","LTINT","TOT","PC_PA","M","1997-05",6.18,
"EA19","LTINT","TOT","PC_PA","M","1997-06",6.09,
"EA19","LTINT","TOT","PC_PA","M","1997-07",5.83,
"EA19","LTINT","TOT","PC_PA","M","1997-08",5.94,
"EA19","LTINT","TOT","PC_PA","M","1997-09",5.66,
"EA19","LTINT","TOT","PC_PA","M","1997-10",5.75,
"EA19","LTINT","TOT","PC_PA","M","1997-11",5.59,
"EA19","LTINT","TOT","PC_PA","M","1997-12",5.46,
"EA19","LTINT","TOT","PC_PA","M","1998-01",5.22,
"EA19","LTINT","TOT","PC_PA","M","1998-02",5.12,
"EA19","LTINT","TOT","PC_PA","M","1998-03",5.01,
"EA19","LTINT","TOT","PC_PA","M","1998-04",5,
"EA19","LTINT","TOT","PC_PA","M","1998-05",5.06,
"EA19","LTINT","TOT","PC_PA","M","1998-06",4.91,
"EA19","LTINT","TOT","PC_PA","M","1998-07",4.82,
"EA19","LTINT","TOT","PC_PA","M","1998-08",4.59,
"EA19","LTINT","TOT","PC_PA","M","1998-09",4.27,
"EA19","LTINT","TOT","PC_PA","M","1998-10",4.25,
"EA19","LTINT","TOT","PC_PA","M","1998-11",4.24,
"EA19","LTINT","TOT","PC_PA","M","1998-12",3.95,
"EA19","LTINT","TOT","PC_PA","M","1999-01",3.822,
"EA19","LTINT","TOT","PC_PA","M","1999-02",3.9742,
"EA19","LTINT","TOT","PC_PA","M","1999-03",4.181,
"EA19","LTINT","TOT","PC_PA","M","1999-04",4.0407,
"EA19","LTINT","TOT","PC_PA","M","1999-05",4.2049,
"EA19","LTINT","TOT","PC_PA","M","1999-06",4.5267,
"EA19","LTINT","TOT","PC_PA","M","1999-07",4.8562,
"EA19","LTINT","TOT","PC_PA","M","1999-08",5.0606,
"EA19","LTINT","TOT","PC_PA","M","1999-09",5.2353,
"EA19","LTINT","TOT","PC_PA","M","1999-10",5.4716,
"EA19","LTINT","TOT","PC_PA","M","1999-11",5.1842,
"EA19","LTINT","TOT","PC_PA","M","1999-12",5.3044,
"EA19","LTINT","TOT","PC_PA","M","2000-01",5.6985,
"EA19","LTINT","TOT","PC_PA","M","2000-02",5.6636,
"EA19","LTINT","TOT","PC_PA","M","2000-03",5.4906,
"EA19","LTINT","TOT","PC_PA","M","2000-04",5.4138,
"EA19","LTINT","TOT","PC_PA","M","2000-05",5.5155,
"EA19","LTINT","TOT","PC_PA","M","2000-06",5.3454,
"EA19","LTINT","TOT","PC_PA","M","2000-07",5.4537,
"EA19","LTINT","TOT","PC_PA","M","2000-08",5.3982,
"EA19","LTINT","TOT","PC_PA","M","2000-09",5.4672,
"EA19","LTINT","TOT","PC_PA","M","2000-10",5.4163,
"EA19","LTINT","TOT","PC_PA","M","2000-11",5.3357,
"EA19","LTINT","TOT","PC_PA","M","2000-12",5.068,
"EA19","LTINT","TOT","PC_PA","M","2001-01",5.0082,
"EA19","LTINT","TOT","PC_PA","M","2001-02",5.0211,
"EA19","LTINT","TOT","PC_PA","M","2001-03",4.9381,
"EA19","LTINT","TOT","PC_PA","M","2001-04",5.1014,
"EA19","LTINT","TOT","PC_PA","M","2001-05",5.2625,
"EA19","LTINT","TOT","PC_PA","M","2001-06",5.2083,
"EA19","LTINT","TOT","PC_PA","M","2001-07",5.25,
"EA19","LTINT","TOT","PC_PA","M","2001-08",5.0582,
"EA19","LTINT","TOT","PC_PA","M","2001-09",5.0374,
"EA19","LTINT","TOT","PC_PA","M","2001-10",4.8169,
"EA19","LTINT","TOT","PC_PA","M","2001-11",4.6667,
"EA19","LTINT","TOT","PC_PA","M","2001-12",4.9588,
"EA19","LTINT","TOT","PC_PA","M","2002-01",5.0229,
"EA19","LTINT","TOT","PC_PA","M","2002-02",5.0661,
"EA19","LTINT","TOT","PC_PA","M","2002-03",5.3165,
"EA19","LTINT","TOT","PC_PA","M","2002-04",5.2972,
