"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SAU","EXCH","TOT","NATUSD","A","1962",4.5,
"SAU","EXCH","TOT","NATUSD","A","1963",4.5,
"SAU","EXCH","TOT","NATUSD","A","1964",4.5,
"SAU","EXCH","TOT","NATUSD","A","1965",4.5,
"SAU","EXCH","TOT","NATUSD","A","1966",4.5,
"SAU","EXCH","TOT","NATUSD","A","1967",4.5,
"SAU","EXCH","TOT","NATUSD","A","1968",4.5,
"SAU","EXCH","TOT","NATUSD","A","1969",4.5,
"SAU","EXCH","TOT","NATUSD","A","1970",4.5,
"SAU","EXCH","TOT","NATUSD","A","1971",4.486829,
"SAU","EXCH","TOT","NATUSD","A","1972",4.144753,
"SAU","EXCH","TOT","NATUSD","A","1973",3.706589,
"SAU","EXCH","TOT","NATUSD","A","1974",3.55,
"SAU","EXCH","TOT","NATUSD","A","1975",3.517612,
"SAU","EXCH","TOT","NATUSD","A","1976",3.53,
"SAU","EXCH","TOT","NATUSD","A","1977",3.525065,
"SAU","EXCH","TOT","NATUSD","A","1978",3.399562,
"SAU","EXCH","TOT","NATUSD","A","1979",3.360837,
"SAU","EXCH","TOT","NATUSD","A","1980",3.326742,
"SAU","EXCH","TOT","NATUSD","A","1981",3.382508,
"SAU","EXCH","TOT","NATUSD","A","1982",3.428171,
"SAU","EXCH","TOT","NATUSD","A","1983",3.454759,
"SAU","EXCH","TOT","NATUSD","A","1984",3.523811,
"SAU","EXCH","TOT","NATUSD","A","1985",3.622136,
"SAU","EXCH","TOT","NATUSD","A","1986",3.70625,
"SAU","EXCH","TOT","NATUSD","A","1987",3.75,
"SAU","EXCH","TOT","NATUSD","A","1988",3.75,
"SAU","EXCH","TOT","NATUSD","A","1989",3.75,
"SAU","EXCH","TOT","NATUSD","A","1990",3.75,
"SAU","EXCH","TOT","NATUSD","A","1991",3.75,
"SAU","EXCH","TOT","NATUSD","A","1992",3.75,
"SAU","EXCH","TOT","NATUSD","A","1993",3.75,
"SAU","EXCH","TOT","NATUSD","A","1994",3.75,
"SAU","EXCH","TOT","NATUSD","A","1995",3.75,
"SAU","EXCH","TOT","NATUSD","A","1996",3.75,
"SAU","EXCH","TOT","NATUSD","A","1997",3.75,
"SAU","EXCH","TOT","NATUSD","A","1998",3.75,
"SAU","EXCH","TOT","NATUSD","A","1999",3.75,
"SAU","EXCH","TOT","NATUSD","A","2000",3.75,
"SAU","EXCH","TOT","NATUSD","A","2001",3.75,
"SAU","EXCH","TOT","NATUSD","A","2002",3.75,
"SAU","EXCH","TOT","NATUSD","A","2003",3.75,
"SAU","EXCH","TOT","NATUSD","A","2004",3.75,
"SAU","EXCH","TOT","NATUSD","A","2005",3.75,
"SAU","EXCH","TOT","NATUSD","A","2006",3.75,
"SAU","EXCH","TOT","NATUSD","A","2007",3.75,
"SAU","EXCH","TOT","NATUSD","A","2008",3.75,
"SAU","EXCH","TOT","NATUSD","A","2009",3.75,
"SAU","EXCH","TOT","NATUSD","A","2010",3.75,
"SAU","EXCH","TOT","NATUSD","A","2011",3.75,
"SAU","EXCH","TOT","NATUSD","A","2012",3.75,
"SAU","EXCH","TOT","NATUSD","A","2013",3.75,
"SAU","EXCH","TOT","NATUSD","A","2014",3.75,
"SAU","EXCH","TOT","NATUSD","A","2015",3.75,
"SAU","EXCH","TOT","NATUSD","A","2016",3.75,
"SAU","EXCH","TOT","NATUSD","A","2017",3.75,
"SAU","EXCH","TOT","NATUSD","A","2018",3.75,
"SAU","EXCH","TOT","NATUSD","A","2019",3.75,
"SAU","EXCH","TOT","NATUSD","A","2020",3.75,
"EA19","EXCH","TOT","NATUSD","A","1995",0.76452,
"EA19","EXCH","TOT","NATUSD","A","1996",0.787557,
"EA19","EXCH","TOT","NATUSD","A","1997",0.881803,
"EA19","EXCH","TOT","NATUSD","A","1998",0.891989,
"EA19","EXCH","TOT","NATUSD","A","1999",0.938283,
"EA19","EXCH","TOT","NATUSD","A","2000",1.082705,
"EA19","EXCH","TOT","NATUSD","A","2001",1.116533,
"EA19","EXCH","TOT","NATUSD","A","2002",1.057559,
"EA19","EXCH","TOT","NATUSD","A","2003",0.884048,
"EA19","EXCH","TOT","NATUSD","A","2004",0.803922,
"EA19","EXCH","TOT","NATUSD","A","2005",0.8038,
"EA19","EXCH","TOT","NATUSD","A","2006",0.796433,
"EA19","EXCH","TOT","NATUSD","A","2007",0.729672,
"EA19","EXCH","TOT","NATUSD","A","2008",0.679923,
"EA19","EXCH","TOT","NATUSD","A","2009",0.716958,
"EA19","EXCH","TOT","NATUSD","A","2010",0.754309,
"EA19","EXCH","TOT","NATUSD","A","2011",0.718414,
"EA19","EXCH","TOT","NATUSD","A","2012",0.778338,
"EA19","EXCH","TOT","NATUSD","A","2013",0.752945,
"EA19","EXCH","TOT","NATUSD","A","2014",0.752728,
"EA19","EXCH","TOT","NATUSD","A","2015",0.901296,
"EA19","EXCH","TOT","NATUSD","A","2016",0.903421,
"EA19","EXCH","TOT","NATUSD","A","2017",0.885206,
"EA19","EXCH","TOT","NATUSD","A","2018",0.846773,
"EA19","EXCH","TOT","NATUSD","A","2019",0.893276,
"EA19","EXCH","TOT","NATUSD","A","2020",0.875506,
"ARG","EXCH","TOT","NATUSD","A","1962",0,
"ARG","EXCH","TOT","NATUSD","A","1963",0,
"ARG","EXCH","TOT","NATUSD","A","1964",0,
"ARG","EXCH","TOT","NATUSD","A","1965",0,
"ARG","EXCH","TOT","NATUSD","A","1966",0,
"ARG","EXCH","TOT","NATUSD","A","1967",0,
"ARG","EXCH","TOT","NATUSD","A","1968",0,
"ARG","EXCH","TOT","NATUSD","A","1969",0,
"ARG","EXCH","TOT","NATUSD","A","1970",0,
"ARG","EXCH","TOT","NATUSD","A","1971",0,
"ARG","EXCH","TOT","NATUSD","A","1972",0,
"ARG","EXCH","TOT","NATUSD","A","1973",0,
"ARG","EXCH","TOT","NATUSD","A","1974",0,
"ARG","EXCH","TOT","NATUSD","A","1975",0,
"ARG","EXCH","TOT","NATUSD","A","1976",0,
"ARG","EXCH","TOT","NATUSD","A","1977",0,
"ARG","EXCH","TOT","NATUSD","A","1978",0,
"ARG","EXCH","TOT","NATUSD","A","1979",0,
"ARG","EXCH","TOT","NATUSD","A","1980",0,
"ARG","EXCH","TOT","NATUSD","A","1981",0,
"ARG","EXCH","TOT","NATUSD","A","1982",0,
"ARG","EXCH","TOT","NATUSD","A","1983",0.000001,
"ARG","EXCH","TOT","NATUSD","A","1984",0.000007,
"ARG","EXCH","TOT","NATUSD","A","1985",0.00006,
"ARG","EXCH","TOT","NATUSD","A","1986",0.000094,
"ARG","EXCH","TOT","NATUSD","A","1987",0.000214,
"ARG","EXCH","TOT","NATUSD","A","1988",0.000875,
"ARG","EXCH","TOT","NATUSD","A","1989",0.042334,
"ARG","EXCH","TOT","NATUSD","A","1990",0.487589,
"ARG","EXCH","TOT","NATUSD","A","1991",0.953554,
"ARG","EXCH","TOT","NATUSD","A","1992",0.990642,
"ARG","EXCH","TOT","NATUSD","A","1993",0.998946,
"ARG","EXCH","TOT","NATUSD","A","1994",0.999008,
"ARG","EXCH","TOT","NATUSD","A","1995",0.99975,
"ARG","EXCH","TOT","NATUSD","A","1996",0.999663,
"ARG","EXCH","TOT","NATUSD","A","1997",0.9995,
"ARG","EXCH","TOT","NATUSD","A","1998",0.9995,
"ARG","EXCH","TOT","NATUSD","A","1999",0.9995,
"ARG","EXCH","TOT","NATUSD","A","2000",0.9995,
"ARG","EXCH","TOT","NATUSD","A","2001",0.9995,
"ARG","EXCH","TOT","NATUSD","A","2002",3.063257,
"ARG","EXCH","TOT","NATUSD","A","2003",2.900629,
"ARG","EXCH","TOT","NATUSD","A","2004",2.923301,
"ARG","EXCH","TOT","NATUSD","A","2005",2.903658,
"ARG","EXCH","TOT","NATUSD","A","2006",3.054313,
"ARG","EXCH","TOT","NATUSD","A","2007",3.095649,
"ARG","EXCH","TOT","NATUSD","A","2008",3.144165,
"ARG","EXCH","TOT","NATUSD","A","2009",3.710107,
"ARG","EXCH","TOT","NATUSD","A","2010",3.896295,
"ARG","EXCH","TOT","NATUSD","A","2011",4.11014,
"ARG","EXCH","TOT","NATUSD","A","2012",4.536934,
"ARG","EXCH","TOT","NATUSD","A","2013",5.459353,
"ARG","EXCH","TOT","NATUSD","A","2014",8.075276,
"ARG","EXCH","TOT","NATUSD","A","2015",9.233186,
"ARG","EXCH","TOT","NATUSD","A","2016",14.758175,
"ARG","EXCH","TOT","NATUSD","A","2017",16.562707,
"ARG","EXCH","TOT","NATUSD","A","2018",28.094992,
"ARG","EXCH","TOT","NATUSD","A","2019",48.147892,
"ARG","EXCH","TOT","NATUSD","A","2020",70.539167,
"CRI","EXCH","TOT","NATUSD","A","1950",5.615,
"CRI","EXCH","TOT","NATUSD","A","1951",5.615,
"CRI","EXCH","TOT","NATUSD","A","1952",5.615,
"CRI","EXCH","TOT","NATUSD","A","1953",5.615,
"CRI","EXCH","TOT","NATUSD","A","1954",5.615,
"CRI","EXCH","TOT","NATUSD","A","1955",5.615,
"CRI","EXCH","TOT","NATUSD","A","1956",5.615,
"CRI","EXCH","TOT","NATUSD","A","1957",5.615,
"CRI","EXCH","TOT","NATUSD","A","1958",5.615,
"CRI","EXCH","TOT","NATUSD","A","1959",5.615,
"CRI","EXCH","TOT","NATUSD","A","1960",5.615,
"CRI","EXCH","TOT","NATUSD","A","1961",5.951667,
"CRI","EXCH","TOT","NATUSD","A","1962",6.625,
"CRI","EXCH","TOT","NATUSD","A","1963",6.625,
"CRI","EXCH","TOT","NATUSD","A","1964",6.625,
"CRI","EXCH","TOT","NATUSD","A","1965",6.625,
"CRI","EXCH","TOT","NATUSD","A","1966",6.625,
"CRI","EXCH","TOT","NATUSD","A","1967",6.625,
"CRI","EXCH","TOT","NATUSD","A","1968",6.625,
"CRI","EXCH","TOT","NATUSD","A","1969",6.625,
"CRI","EXCH","TOT","NATUSD","A","1970",6.625,
"CRI","EXCH","TOT","NATUSD","A","1971",6.625833,
"CRI","EXCH","TOT","NATUSD","A","1972",6.635,
"CRI","EXCH","TOT","NATUSD","A","1973",6.646758,
"CRI","EXCH","TOT","NATUSD","A","1974",7.93,
"CRI","EXCH","TOT","NATUSD","A","1975",8.57,
"CRI","EXCH","TOT","NATUSD","A","1976",8.57,
"CRI","EXCH","TOT","NATUSD","A","1977",8.57,
"CRI","EXCH","TOT","NATUSD","A","1978",8.57,
"CRI","EXCH","TOT","NATUSD","A","1979",8.57,
"CRI","EXCH","TOT","NATUSD","A","1980",8.57,
"CRI","EXCH","TOT","NATUSD","A","1981",21.763333,
"CRI","EXCH","TOT","NATUSD","A","1982",37.406667,
"CRI","EXCH","TOT","NATUSD","A","1983",41.094167,
"CRI","EXCH","TOT","NATUSD","A","1984",44.532683,
"CRI","EXCH","TOT","NATUSD","A","1985",50.45335,
"CRI","EXCH","TOT","NATUSD","A","1986",55.985892,
"CRI","EXCH","TOT","NATUSD","A","1987",62.7762,
"CRI","EXCH","TOT","NATUSD","A","1988",75.804733,
"CRI","EXCH","TOT","NATUSD","A","1989",81.504208,
"CRI","EXCH","TOT","NATUSD","A","1990",91.579292,
"CRI","EXCH","TOT","NATUSD","A","1991",122.432417,
"CRI","EXCH","TOT","NATUSD","A","1992",134.506333,
"CRI","EXCH","TOT","NATUSD","A","1993",142.171667,
"CRI","EXCH","TOT","NATUSD","A","1994",157.066667,
"CRI","EXCH","TOT","NATUSD","A","1995",179.729167,
"CRI","EXCH","TOT","NATUSD","A","1996",207.689167,
"CRI","EXCH","TOT","NATUSD","A","1997",232.5975,
"CRI","EXCH","TOT","NATUSD","A","1998",257.229167,
"CRI","EXCH","TOT","NATUSD","A","1999",285.684695,
"CRI","EXCH","TOT","NATUSD","A","2000",308.186667,
"CRI","EXCH","TOT","NATUSD","A","2001",328.870833,
"CRI","EXCH","TOT","NATUSD","A","2002",359.817527,
"CRI","EXCH","TOT","NATUSD","A","2003",398.662222,
"CRI","EXCH","TOT","NATUSD","A","2004",437.935,
"CRI","EXCH","TOT","NATUSD","A","2005",477.786741,
"CRI","EXCH","TOT","NATUSD","A","2006",511.301818,
"CRI","EXCH","TOT","NATUSD","A","2007",516.61739,
"CRI","EXCH","TOT","NATUSD","A","2008",526.235513,
"CRI","EXCH","TOT","NATUSD","A","2009",573.287957,
"CRI","EXCH","TOT","NATUSD","A","2010",525.829201,
"CRI","EXCH","TOT","NATUSD","A","2011",505.66424,
"CRI","EXCH","TOT","NATUSD","A","2012",502.901462,
"CRI","EXCH","TOT","NATUSD","A","2013",499.766833,
"CRI","EXCH","TOT","NATUSD","A","2014",538.3172,
"CRI","EXCH","TOT","NATUSD","A","2015",534.56577,
"CRI","EXCH","TOT","NATUSD","A","2016",544.739367,
"CRI","EXCH","TOT","NATUSD","A","2017",567.51309,
"CRI","EXCH","TOT","NATUSD","A","2018",576.972501,
"CRI","EXCH","TOT","NATUSD","A","2019",587.294596,
"CRI","EXCH","TOT","NATUSD","A","2020",584.900855,
"BGR","EXCH","TOT","NATUSD","A","1953",0.00117,
"BGR","EXCH","TOT","NATUSD","A","1954",0.00117,
"BGR","EXCH","TOT","NATUSD","A","1955",0.00117,
"BGR","EXCH","TOT","NATUSD","A","1956",0.00117,
"BGR","EXCH","TOT","NATUSD","A","1957",0.00117,
"BGR","EXCH","TOT","NATUSD","A","1958",0.00117,
"BGR","EXCH","TOT","NATUSD","A","1959",0.00117,
"BGR","EXCH","TOT","NATUSD","A","1960",0.00117,
"BGR","EXCH","TOT","NATUSD","A","1961",0.00117,
"BGR","EXCH","TOT","NATUSD","A","1962",0.00117,
"BGR","EXCH","TOT","NATUSD","A","1963",0.00117,
"BGR","EXCH","TOT","NATUSD","A","1964",0.00117,
"BGR","EXCH","TOT","NATUSD","A","1965",0.00117,
"BGR","EXCH","TOT","NATUSD","A","1966",0.00117,
"BGR","EXCH","TOT","NATUSD","A","1967",0.00117,
"BGR","EXCH","TOT","NATUSD","A","1968",0.00117,
"BGR","EXCH","TOT","NATUSD","A","1969",0.00117,
"BGR","EXCH","TOT","NATUSD","A","1970",0.00117,
"BGR","EXCH","TOT","NATUSD","A","1971",0.00117,
"BGR","EXCH","TOT","NATUSD","A","1972",0.00108,
"BGR","EXCH","TOT","NATUSD","A","1973",0.000979,
"BGR","EXCH","TOT","NATUSD","A","1974",0.00097,
"BGR","EXCH","TOT","NATUSD","A","1985",0.00103,
"BGR","EXCH","TOT","NATUSD","A","1986",0.00094,
"BGR","EXCH","TOT","NATUSD","A","1987",0.00087,
"BGR","EXCH","TOT","NATUSD","A","1988",0.00083,
"BGR","EXCH","TOT","NATUSD","A","1989",0.00084,
"BGR","EXCH","TOT","NATUSD","A","1990",0.00219,
"BGR","EXCH","TOT","NATUSD","A","1991",0.017788,
"BGR","EXCH","TOT","NATUSD","A","1992",0.023341,
"BGR","EXCH","TOT","NATUSD","A","1993",0.027594,
"BGR","EXCH","TOT","NATUSD","A","1994",0.054134,
"BGR","EXCH","TOT","NATUSD","A","1995",0.067171,
"BGR","EXCH","TOT","NATUSD","A","1996",0.177889,
"BGR","EXCH","TOT","NATUSD","A","1997",1.681879,
"BGR","EXCH","TOT","NATUSD","A","1998",1.760358,
"BGR","EXCH","TOT","NATUSD","A","1999",1.836383,
"BGR","EXCH","TOT","NATUSD","A","2000",2.123275,
"BGR","EXCH","TOT","NATUSD","A","2001",2.184708,
"BGR","EXCH","TOT","NATUSD","A","2002",2.076975,
"BGR","EXCH","TOT","NATUSD","A","2003",1.732702,
"BGR","EXCH","TOT","NATUSD","A","2004",1.575109,
"BGR","EXCH","TOT","NATUSD","A","2005",1.574133,
"BGR","EXCH","TOT","NATUSD","A","2006",1.559267,
"BGR","EXCH","TOT","NATUSD","A","2007",1.42905,
"BGR","EXCH","TOT","NATUSD","A","2008",1.337117,
"BGR","EXCH","TOT","NATUSD","A","2009",1.406692,
"BGR","EXCH","TOT","NATUSD","A","2010",1.477392,
"BGR","EXCH","TOT","NATUSD","A","2011",1.406458,
"BGR","EXCH","TOT","NATUSD","A","2012",1.52205,
"BGR","EXCH","TOT","NATUSD","A","2013",1.473567,
"BGR","EXCH","TOT","NATUSD","A","2014",1.474183,
"BGR","EXCH","TOT","NATUSD","A","2015",1.7644,
"BGR","EXCH","TOT","NATUSD","A","2016",1.768042,
"BGR","EXCH","TOT","NATUSD","A","2017",1.735458,
"BGR","EXCH","TOT","NATUSD","A","2018",1.657042,
"BGR","EXCH","TOT","NATUSD","A","2019",1.747042,
"BGR","EXCH","TOT","NATUSD","A","2020",1.716333,
"HRV","EXCH","TOT","NATUSD","A","1992",0.263298,
"HRV","EXCH","TOT","NATUSD","A","1993",3.579149,
"HRV","EXCH","TOT","NATUSD","A","1994",5.998011,
"HRV","EXCH","TOT","NATUSD","A","1995",5.230756,
"HRV","EXCH","TOT","NATUSD","A","1996",5.434161,
"HRV","EXCH","TOT","NATUSD","A","1997",6.160583,
"HRV","EXCH","TOT","NATUSD","A","1998",6.363286,
"HRV","EXCH","TOT","NATUSD","A","1999",7.111743,
"HRV","EXCH","TOT","NATUSD","A","2000",8.277666,
"HRV","EXCH","TOT","NATUSD","A","2001",8.341541,
"HRV","EXCH","TOT","NATUSD","A","2002",7.871683,
"HRV","EXCH","TOT","NATUSD","A","2003",6.704969,
"HRV","EXCH","TOT","NATUSD","A","2004",6.034341,
"HRV","EXCH","TOT","NATUSD","A","2005",5.949237,
"HRV","EXCH","TOT","NATUSD","A","2006",5.837793,
"HRV","EXCH","TOT","NATUSD","A","2007",5.364536,
"HRV","EXCH","TOT","NATUSD","A","2008",4.93504,
"HRV","EXCH","TOT","NATUSD","A","2009",5.283946,
"HRV","EXCH","TOT","NATUSD","A","2010",5.498011,
"HRV","EXCH","TOT","NATUSD","A","2011",5.34387,
"HRV","EXCH","TOT","NATUSD","A","2012",5.850292,
"HRV","EXCH","TOT","NATUSD","A","2013",5.70488,
"HRV","EXCH","TOT","NATUSD","A","2014",5.748165,
"HRV","EXCH","TOT","NATUSD","A","2015",6.858304,
"HRV","EXCH","TOT","NATUSD","A","2016",6.80599,
"HRV","EXCH","TOT","NATUSD","A","2017",6.623831,
"HRV","EXCH","TOT","NATUSD","A","2018",6.279025,
"HRV","EXCH","TOT","NATUSD","A","2019",6.622545,
"HRV","EXCH","TOT","NATUSD","A","2020",6.614056,
"CYP","EXCH","TOT","NATUSD","A","1950",0.610215,
"CYP","EXCH","TOT","NATUSD","A","1951",0.610215,
"CYP","EXCH","TOT","NATUSD","A","1952",0.610215,
"CYP","EXCH","TOT","NATUSD","A","1953",0.610215,
"CYP","EXCH","TOT","NATUSD","A","1954",0.610215,
"CYP","EXCH","TOT","NATUSD","A","1955",0.610215,
"CYP","EXCH","TOT","NATUSD","A","1956",0.610215,
"CYP","EXCH","TOT","NATUSD","A","1957",0.610215,
"CYP","EXCH","TOT","NATUSD","A","1958",0.610215,
"CYP","EXCH","TOT","NATUSD","A","1959",0.610215,
"CYP","EXCH","TOT","NATUSD","A","1960",0.610215,
"CYP","EXCH","TOT","NATUSD","A","1961",0.610215,
"CYP","EXCH","TOT","NATUSD","A","1962",0.610215,
"CYP","EXCH","TOT","NATUSD","A","1963",0.610215,
"CYP","EXCH","TOT","NATUSD","A","1964",0.610215,
"CYP","EXCH","TOT","NATUSD","A","1965",0.610215,
"CYP","EXCH","TOT","NATUSD","A","1966",0.610215,
"CYP","EXCH","TOT","NATUSD","A","1967",0.61869,
"CYP","EXCH","TOT","NATUSD","A","1968",0.711918,
"CYP","EXCH","TOT","NATUSD","A","1969",0.711918,
"CYP","EXCH","TOT","NATUSD","A","1970",0.711918,
"CYP","EXCH","TOT","NATUSD","A","1971",0.701775,
"CYP","EXCH","TOT","NATUSD","A","1972",0.655372,
"CYP","EXCH","TOT","NATUSD","A","1973",0.597926,
"CYP","EXCH","TOT","NATUSD","A","1974",0.623114,
"CYP","EXCH","TOT","NATUSD","A","1975",0.630315,
"CYP","EXCH","TOT","NATUSD","A","1976",0.701374,
"CYP","EXCH","TOT","NATUSD","A","1977",0.697317,
"CYP","EXCH","TOT","NATUSD","A","1978",0.638184,
"CYP","EXCH","TOT","NATUSD","A","1979",0.605603,
"CYP","EXCH","TOT","NATUSD","A","1980",0.603225,
"CYP","EXCH","TOT","NATUSD","A","1981",0.720057,
"CYP","EXCH","TOT","NATUSD","A","1982",0.812245,
"CYP","EXCH","TOT","NATUSD","A","1983",0.899819,
"CYP","EXCH","TOT","NATUSD","A","1984",1.005317,
"CYP","EXCH","TOT","NATUSD","A","1985",1.046608,
"CYP","EXCH","TOT","NATUSD","A","1986",0.8853,
"CYP","EXCH","TOT","NATUSD","A","1987",0.822002,
"CYP","EXCH","TOT","NATUSD","A","1988",0.797283,
"CYP","EXCH","TOT","NATUSD","A","1989",0.845117,
"CYP","EXCH","TOT","NATUSD","A","1990",0.782676,
"CYP","EXCH","TOT","NATUSD","A","1991",0.793523,
"CYP","EXCH","TOT","NATUSD","A","1992",0.768099,
"CYP","EXCH","TOT","NATUSD","A","1993",0.849867,
"CYP","EXCH","TOT","NATUSD","A","1994",0.840958,
"CYP","EXCH","TOT","NATUSD","A","1995",0.773006,
"CYP","EXCH","TOT","NATUSD","A","1996",0.79674,
"CYP","EXCH","TOT","NATUSD","A","1997",0.878046,
"CYP","EXCH","TOT","NATUSD","A","1998",0.884758,
"CYP","EXCH","TOT","NATUSD","A","1999",0.927681,
"CYP","EXCH","TOT","NATUSD","A","2000",1.063449,
"CYP","EXCH","TOT","NATUSD","A","2001",1.098814,
"CYP","EXCH","TOT","NATUSD","A","2002",1.043375,
"CYP","EXCH","TOT","NATUSD","A","2003",0.884104,
"CYP","EXCH","TOT","NATUSD","A","2004",0.800652,
"CYP","EXCH","TOT","NATUSD","A","2005",0.792912,
"CYP","EXCH","TOT","NATUSD","A","2006",0.784104,
"CYP","EXCH","TOT","NATUSD","A","2007",0.728078,
"CYP","EXCH","TOT","NATUSD","A","2008",0.679923,
"CYP","EXCH","TOT","NATUSD","A","2009",0.716958,
"CYP","EXCH","TOT","NATUSD","A","2010",0.754309,
"CYP","EXCH","TOT","NATUSD","A","2011",0.718414,
"CYP","EXCH","TOT","NATUSD","A","2012",0.778338,
"CYP","EXCH","TOT","NATUSD","A","2013",0.752945,
"CYP","EXCH","TOT","NATUSD","A","2014",0.752728,
"CYP","EXCH","TOT","NATUSD","A","2015",0.901296,
"CYP","EXCH","TOT","NATUSD","A","2016",0.903421,
"CYP","EXCH","TOT","NATUSD","A","2017",0.885206,
"CYP","EXCH","TOT","NATUSD","A","2018",0.846773,
"CYP","EXCH","TOT","NATUSD","A","2019",0.893276,
"CYP","EXCH","TOT","NATUSD","A","2020",0.875506,
"MLT","EXCH","TOT","NATUSD","A","1950",0.831919,
"MLT","EXCH","TOT","NATUSD","A","1951",0.831919,
"MLT","EXCH","TOT","NATUSD","A","1952",0.831919,
"MLT","EXCH","TOT","NATUSD","A","1953",0.831919,
"MLT","EXCH","TOT","NATUSD","A","1954",0.831919,
"MLT","EXCH","TOT","NATUSD","A","1955",0.831919,
"MLT","EXCH","TOT","NATUSD","A","1956",0.831919,
"MLT","EXCH","TOT","NATUSD","A","1957",0.831919,
"MLT","EXCH","TOT","NATUSD","A","1958",0.831919,
"MLT","EXCH","TOT","NATUSD","A","1959",0.831919,
"MLT","EXCH","TOT","NATUSD","A","1960",0.831919,
"MLT","EXCH","TOT","NATUSD","A","1961",0.831919,
"MLT","EXCH","TOT","NATUSD","A","1962",0.831919,
"MLT","EXCH","TOT","NATUSD","A","1963",0.831919,
"MLT","EXCH","TOT","NATUSD","A","1964",0.831919,
"MLT","EXCH","TOT","NATUSD","A","1965",0.831919,
"MLT","EXCH","TOT","NATUSD","A","1966",0.831919,
"MLT","EXCH","TOT","NATUSD","A","1967",0.843474,
"MLT","EXCH","TOT","NATUSD","A","1968",0.970573,
"MLT","EXCH","TOT","NATUSD","A","1969",0.970573,
"MLT","EXCH","TOT","NATUSD","A","1970",0.970573,
"MLT","EXCH","TOT","NATUSD","A","1971",0.948305,
"MLT","EXCH","TOT","NATUSD","A","1972",0.888835,
"MLT","EXCH","TOT","NATUSD","A","1973",0.859065,
"MLT","EXCH","TOT","NATUSD","A","1974",0.897931,
"MLT","EXCH","TOT","NATUSD","A","1975",0.896304,
"MLT","EXCH","TOT","NATUSD","A","1976",0.9903,
"MLT","EXCH","TOT","NATUSD","A","1977",0.983716,
"MLT","EXCH","TOT","NATUSD","A","1978",0.897702,
"MLT","EXCH","TOT","NATUSD","A","1979",0.83501,
"MLT","EXCH","TOT","NATUSD","A","1980",0.804628,
"MLT","EXCH","TOT","NATUSD","A","1981",0.900771,
"MLT","EXCH","TOT","NATUSD","A","1982",0.960034,
"MLT","EXCH","TOT","NATUSD","A","1983",1.007336,
"MLT","EXCH","TOT","NATUSD","A","1984",1.073921,
"MLT","EXCH","TOT","NATUSD","A","1985",1.092837,
"MLT","EXCH","TOT","NATUSD","A","1986",0.915426,
"MLT","EXCH","TOT","NATUSD","A","1987",0.804779,
"MLT","EXCH","TOT","NATUSD","A","1988",0.770689,
"MLT","EXCH","TOT","NATUSD","A","1989",0.811769,
"MLT","EXCH","TOT","NATUSD","A","1990",0.740252,
"MLT","EXCH","TOT","NATUSD","A","1991",0.752952,
"MLT","EXCH","TOT","NATUSD","A","1992",0.742892,
"MLT","EXCH","TOT","NATUSD","A","1993",0.890495,
"MLT","EXCH","TOT","NATUSD","A","1994",0.880319,
"MLT","EXCH","TOT","NATUSD","A","1995",0.822406,
"MLT","EXCH","TOT","NATUSD","A","1996",0.839636,
"MLT","EXCH","TOT","NATUSD","A","1997",0.899059,
"MLT","EXCH","TOT","NATUSD","A","1998",0.904867,
"MLT","EXCH","TOT","NATUSD","A","1999",0.929183,
"MLT","EXCH","TOT","NATUSD","A","2000",1.020615,
"MLT","EXCH","TOT","NATUSD","A","2001",1.048315,
"MLT","EXCH","TOT","NATUSD","A","2002",1.010064,
"MLT","EXCH","TOT","NATUSD","A","2003",0.878717,
"MLT","EXCH","TOT","NATUSD","A","2004",0.802849,
"MLT","EXCH","TOT","NATUSD","A","2005",0.805445,
"MLT","EXCH","TOT","NATUSD","A","2006",0.794069,
"MLT","EXCH","TOT","NATUSD","A","2007",0.726007,
"MLT","EXCH","TOT","NATUSD","A","2008",0.679923,
"MLT","EXCH","TOT","NATUSD","A","2009",0.716958,
"MLT","EXCH","TOT","NATUSD","A","2010",0.754309,
"MLT","EXCH","TOT","NATUSD","A","2011",0.718414,
"MLT","EXCH","TOT","NATUSD","A","2012",0.778338,
"MLT","EXCH","TOT","NATUSD","A","2013",0.752945,
"MLT","EXCH","TOT","NATUSD","A","2014",0.752728,
"MLT","EXCH","TOT","NATUSD","A","2015",0.901296,
"MLT","EXCH","TOT","NATUSD","A","2016",0.903421,
"MLT","EXCH","TOT","NATUSD","A","2017",0.885206,
"MLT","EXCH","TOT","NATUSD","A","2018",0.846773,
"MLT","EXCH","TOT","NATUSD","A","2019",0.893276,
"MLT","EXCH","TOT","NATUSD","A","2020",0.875506,
"PER","EXCH","TOT","NATUSD","A","1950",0,
"PER","EXCH","TOT","NATUSD","A","1951",0,
"PER","EXCH","TOT","NATUSD","A","1952",0,
"PER","EXCH","TOT","NATUSD","A","1953",0,
"PER","EXCH","TOT","NATUSD","A","1954",0,
"PER","EXCH","TOT","NATUSD","A","1955",0,
"PER","EXCH","TOT","NATUSD","A","1956",0,
"PER","EXCH","TOT","NATUSD","A","1957",0,
"PER","EXCH","TOT","NATUSD","A","1958",0,
"PER","EXCH","TOT","NATUSD","A","1959",0,
"PER","EXCH","TOT","NATUSD","A","1960",0,
